name,age
Name33069,29
Name32,21
Name68988,11
Name44270,4
Name64230,30
Name95798,17
Name18000,58
Name57371,29
Name58564,3
Name69621,9
Name21577,54
Name30692,43
Name83876,43
Name85866,35
Name10989,42
Name17425,27
Name13133,50
Name70424,16
Name84473,34
Name78364,39
Name49755,52
Name74562,10
Name42092,14
Name67009,10
Name59041,47
Name53811,19
Name95909,16
Name68316,38
Name37161,2
Name83906,54
Name10445,12
Name10166,23
Name40192,11
Name90473,55
Name18241,17
Name26500,59
Name25660,23
Name88872,1
Name90758,50
Name85606,28
Name34823,18
Name95612,37
Name22452,20
Name98355,22
Name4765,15
Name59961,1
Name98893,23
Name48653,57
Name27905,1
Name50704,20
Name53302,57
Name77089,23
Name310,31
Name11016,24
Name67397,40
Name43620,20
Name60390,46
Name1379,32
Name62027,3
Name60998,1
Name74560,28
Name7141,7
Name33225,16
Name37689,49
Name15780,35
Name53352,9
Name75532,41
Name32047,57
Name25863,53
Name7695,40
Name92626,53
Name62783,36
Name93789,43
Name75941,55
Name46901,18
Name17154,39
Name81765,59
Name62685,17
Name59800,6
Name2731,8
Name89619,13
Name63615,56
Name51771,15
Name55608,53
Name28574,9
Name6642,49
Name28998,15
Name17883,33
Name21963,45
Name74790,47
Name40653,44
Name47595,4
Name80896,12
Name12155,45
Name44799,18
Name73075,27
Name4292,55
Name8324,3
Name51273,31
Name98347,13
Name85880,41
Name95170,25
Name95896,11
Name43563,54
Name32873,1
Name11526,4
Name64229,46
Name89967,35
Name94216,25
Name93824,35
Name21863,4
Name65212,51
Name71061,23
Name49089,14
Name11148,32
Name30556,45
Name22921,39
Name38029,34
Name61597,47
Name3093,55
Name20171,38
Name35962,28
Name84167,37
Name54064,36
Name31013,38
Name49878,20
Name6090,27
Name10522,44
Name10124,21
Name56325,21
Name55460,58
Name2001,15
Name22956,53
Name41247,53
Name22215,18
Name40805,17
Name66881,48
Name29104,39
Name89494,29
Name31608,7
Name73855,4
Name10696,20
Name18162,43
Name36298,34
Name21410,26
Name96066,32
Name92302,35
Name81840,47
Name38806,46
Name4353,35
Name72768,15
Name77945,52
Name10959,3
Name67992,4
Name68318,33
Name87979,16
Name99147,29
Name38127,41
Name12710,14
Name88844,51
Name50684,29
Name48405,20
Name8351,28
Name80648,58
Name76813,19
Name61509,33
Name64854,44
Name38556,18
Name88507,19
Name62755,7
Name12615,4
Name80270,14
Name44168,51
Name903,1
Name87421,20
Name11227,24
Name52914,59
Name17361,24
Name19488,42
Name71318,12
Name39307,17
Name33456,58
Name58300,19
Name46446,28
Name92643,6
Name15586,27
Name1287,23
Name26552,51
Name12016,21
Name45350,31
Name8820,27
Name54024,24
Name48089,15
Name89545,40
Name98531,21
Name74854,27
Name30929,32
Name55342,52
Name61397,12
Name14873,51
Name97187,19
Name94686,45
Name60433,34
Name98485,39
Name17065,44
Name1033,34
Name64121,41
Name652,47
Name34764,60
Name46821,21
Name48563,13
Name13174,15
Name86052,7
Name1359,46
Name50629,47
Name77368,44
Name96142,3
Name8331,2
Name27654,27
Name81605,44
Name71390,47
Name2809,7
Name69472,51
Name60293,30
Name31095,47
Name1575,2
Name6160,25
Name85566,56
Name82591,52
Name75598,35
Name5339,41
Name65533,15
Name60638,13
Name46630,6
Name87729,31
Name29620,51
Name16473,11
Name44665,9
Name70432,23
Name62845,4
Name99008,13
Name62382,60
Name251,21
Name22207,56
Name96998,36
Name60052,19
Name66315,17
Name56892,17
Name77532,25
Name1661,60
Name84912,30
Name12566,35
Name77727,59
Name63019,38
Name27443,25
Name3471,12
Name67141,17
Name38039,32
Name66210,14
Name5849,29
Name41825,9
Name55740,41
Name7697,35
Name76372,14
Name99542,58
Name72928,17
Name83741,5
Name82721,32
Name4974,52
Name77644,57
Name33282,60
Name7264,44
Name62330,5
Name53598,36
Name18194,5
Name46940,31
Name86607,27
Name15100,15
Name41129,33
Name52534,57
Name23776,32
Name46281,58
Name76467,39
Name54499,54
Name15353,12
Name33589,20
Name59246,24
Name8564,36
Name8417,6
Name5643,13
Name15083,33
Name78170,38
Name19468,13
Name30862,47
Name24011,14
Name94897,30
Name48588,60
Name61442,56
Name44670,27
Name61014,47
Name70046,3
Name93263,47
Name73949,25
Name60454,53
Name36665,50
Name44580,34
Name29153,25
Name15323,19
Name75972,47
Name15565,56
Name47884,60
Name64075,53
Name92732,17
Name82879,49
Name55560,44
Name57009,47
Name5309,2
Name57036,50
Name23510,18
Name1091,17
Name45764,16
Name25234,13
Name49959,19
Name14510,3
Name68855,46
Name85564,41
Name4583,26
Name72106,12
Name65327,57
Name24893,24
Name23465,27
Name64019,24
Name2655,37
Name87722,53
Name50841,53
Name62914,17
Name29702,42
Name90314,2
Name99505,39
Name19722,29
Name25304,9
Name91160,50
Name2621,40
Name13130,10
Name98491,7
Name36423,5
Name21493,38
Name5518,24
Name10521,32
Name41542,42
Name45326,3
Name30734,15
Name84159,36
Name67253,40
Name74680,18
Name14172,44
Name77202,7
Name97592,31
Name35261,59
Name71283,39
Name60761,7
Name94226,11
Name55256,43
Name71720,15
Name39558,2
Name50286,9
Name93903,38
Name6252,58
Name30290,51
Name1670,36
Name30616,50
Name78819,53
Name63295,26
Name63643,40
Name52631,40
Name24367,31
Name47071,6
Name72864,26
Name30844,42
Name36918,40
Name98227,12
Name45063,33
Name71901,48
Name74902,30
Name92941,4
Name39641,32
Name94722,59
Name9845,48
Name17690,50
Name85860,29
Name53734,41
Name16683,49
Name41971,56
Name51509,24
Name7625,33
Name5052,36
Name35003,17
Name935,20
Name68784,36
Name26247,3
Name21336,7
Name2003,45
Name71724,5
Name12123,59
Name90326,44
Name12315,47
Name22977,51
Name83295,56
Name57014,38
Name34780,16
Name4949,59
Name30255,24
Name25402,20
Name65807,60
Name47785,15
Name88828,47
Name49287,21
Name68808,12
Name94034,29
Name67391,15
Name77539,50
Name95853,46
Name12147,38
Name95905,10
Name5688,60
Name34831,60
Name16299,4
Name78778,19
Name14816,6
Name78931,17
Name82348,47
Name14706,9
Name43710,55
Name98480,50
Name55520,1
Name53506,5
Name10816,29
Name85168,31
Name26837,14
Name11071,23
Name22514,31
Name63115,1
Name39984,52
Name28249,47
Name51251,58
Name91563,7
Name62058,9
Name58046,16
Name62522,56
Name84876,48
Name52230,9
Name95004,44
Name56455,22
Name98804,12
Name61464,18
Name41379,57
Name46754,38
Name85749,26
Name80734,14
Name30415,15
Name49003,38
Name75604,2
Name83446,46
Name83399,30
Name35411,42
Name98536,12
Name62230,20
Name34787,52
Name47850,38
Name53471,2
Name9669,60
Name45878,3
Name78532,58
Name62946,47
Name65862,7
Name28703,23
Name99278,16
Name67754,31
Name90773,54
Name36196,20
Name11813,35
Name76396,40
Name45411,22
Name40559,27
Name79385,44
Name60066,50
Name39127,59
Name78259,19
Name70900,46
Name74,17
Name34808,51
Name75428,47
Name45340,58
Name15460,53
Name59268,30
Name4051,32
Name83070,41
Name52847,4
Name92020,2
Name48159,7
Name19765,19
Name86284,10
Name85868,10
Name9548,36
Name32733,13
Name53991,37
Name44291,47
Name3819,12
Name43474,20
Name80496,3
Name56211,30
Name64195,55
Name83510,35
Name6268,42
Name73637,47
Name54851,55
Name88022,58
Name20392,57
Name54071,23
Name41476,43
Name84115,59
Name10272,3
Name99326,27
Name31649,50
Name57443,14
Name51615,1
Name30473,22
Name61132,10
Name91633,6
Name78959,34
Name22530,29
Name78670,17
Name52330,28
Name17577,60
Name14575,21
Name66820,58
Name69795,56
Name78378,50
Name79902,36
Name85692,34
Name8119,31
Name15827,25
Name93345,48
Name77222,50
Name17534,41
Name9039,46
Name22962,1
Name86704,60
Name62773,47
Name80688,50
Name28970,20
Name72037,20
Name47887,29
Name85087,56
Name18299,17
Name84897,4
Name86351,60
Name96773,60
Name46428,3
Name71057,55
Name25624,60
Name20616,44
Name85774,57
Name97991,33
Name939,25
Name72311,7
Name12859,58
Name7781,45
Name14394,13
Name59268,58
Name58875,46
Name7759,51
Name6806,6
Name11076,11
Name44625,4
Name69070,57
Name48993,20
Name77805,54
Name61357,29
Name36062,48
Name26068,40
Name55824,38
Name96019,45
Name70009,3
Name82756,4
Name10968,6
Name88365,16
Name22853,43
Name83242,12
Name34947,40
Name84115,42
Name30241,58
Name50206,34
Name43077,30
Name6154,39
Name68743,35
Name52394,31
Name6626,11
Name10148,46
Name71106,32
Name46694,33
Name94093,40
Name51474,59
Name47703,52
Name14558,34
Name62048,47
Name81376,57
Name25943,48
Name12506,58
Name812,38
Name52275,16
Name80490,45
Name19068,51
Name34902,5
Name46658,44
Name28075,13
Name58434,32
Name87313,8
Name70881,26
Name52515,10
Name83484,12
Name90101,22
Name2204,50
Name69530,60
Name65528,6
Name94733,20
Name52456,35
Name1604,49
Name94269,40
Name84557,13
Name84370,44
Name2431,46
Name52151,22
Name24336,50
Name91056,41
Name59339,43
Name52554,26
Name63505,40
Name1512,5
Name19000,50
Name3112,43
Name12353,41
Name69238,8
Name34067,11
Name58185,36
Name34863,52
Name32589,41
Name95103,34
Name90651,24
Name99778,16
Name18732,19
Name27281,4
Name78528,29
Name48255,1
Name22885,23
Name87856,37
Name63388,41
Name35261,11
Name38593,27
Name9716,20
Name29166,28
Name49699,50
Name3755,26
Name50042,41
Name16411,36
Name29143,8
Name50939,3
Name94476,46
Name75918,1
Name78124,43
Name9014,22
Name66783,25
Name51851,48
Name36845,16
Name8708,56
Name71777,32
Name96387,6
Name89485,13
Name24950,11
Name87367,50
Name41309,48
Name83957,21
Name40075,59
Name91980,53
Name71914,54
Name7900,47
Name80783,45
Name27521,15
Name26775,60
Name4764,10
Name43362,4
Name76211,48
Name69736,21
Name14687,49
Name17561,13
Name31070,41
Name23966,19
Name19261,13
Name26482,41
Name78336,44
Name1157,15
Name37572,43
Name9009,14
Name9161,4
Name17480,20
Name82864,4
Name93076,2
Name91572,13
Name39357,55
Name25063,55
Name87329,34
Name46016,29
Name20370,57
Name55480,46
Name75288,11
Name64363,60
Name6370,44
Name44535,24
Name65237,33
Name8477,9
Name78272,57
Name5408,11
Name40985,48
Name23637,44
Name80542,49
Name30114,26
Name20357,24
Name5167,32
Name42590,50
Name53243,20
Name4395,52
Name93130,28
Name97751,52
Name75601,25
Name77467,14
Name43159,44
Name79058,11
Name93723,37
Name55807,13
Name89209,50
Name41722,17
Name50278,24
Name95722,40
Name92791,53
Name67556,40
Name66330,57
Name69642,25
Name51662,58
Name21570,52
Name68557,57
Name88487,1
Name74578,47
Name68747,30
Name88740,2
Name82191,30
Name69420,58
Name59618,54
Name40123,8
Name10157,27
Name73690,40
Name35242,40
Name72255,43
Name52996,49
Name74895,59
Name13911,43
Name2042,48
Name32078,29
Name24890,28
Name1363,3
Name13945,60
Name46890,1
Name52795,5
Name42353,15
Name66430,20
Name49970,56
Name53595,46
Name49562,49
Name12412,30
Name64094,30
Name53051,18
Name43442,22
Name95191,55
Name57444,24
Name86914,46
Name35147,26
Name15395,59
Name45087,57
Name730,1
Name36658,6
Name65195,58
Name13955,59
Name38360,45
Name48288,57
Name89417,11
Name43026,43
Name19350,34
Name61142,51
Name9660,60
Name75769,17
Name62847,26
Name79618,56
Name71994,27
Name51570,17
Name55479,28
Name21375,6
Name33057,18
Name3680,5
Name14562,24
Name24964,16
Name99287,2
Name97072,9
Name11224,23
Name24138,36
Name37605,18
Name53020,20
Name14883,3
Name85887,21
Name91208,2
Name33011,30
Name83170,28
Name55507,28
Name98789,4
Name66643,38
Name78473,32
Name91454,20
Name41597,21
Name18677,36
Name74365,3
Name57591,49
Name77157,35
Name22958,14
Name66178,53
Name30074,8
Name11329,2
Name32604,8
Name99487,12
Name57684,17
Name69543,4
Name51817,53
Name44815,59
Name45736,12
Name22086,58
Name26296,28
Name59597,30
Name672,48
Name70846,54
Name76016,16
Name13027,37
Name24439,58
Name65550,60
Name17502,30
Name17666,20
Name47515,4
Name53653,20
Name48074,15
Name12116,14
Name15688,58
Name49562,23
Name72269,19
Name87845,30
Name25123,15
Name24189,31
Name16991,35
Name5123,19
Name84334,24
Name89281,26
Name86358,52
Name31902,38
Name51263,13
Name45117,7
Name779,34
Name21579,50
Name21693,30
Name95210,46
Name56911,49
Name42238,24
Name81733,59
Name20599,9
Name22168,32
Name74268,12
Name19027,30
Name78710,4
Name77798,18
Name71645,23
Name52735,48
Name53816,24
Name68322,45
Name51717,22
Name68297,44
Name85677,48
Name23998,54
Name52656,16
Name56941,47
Name19301,33
Name61929,35
Name87262,41
Name78634,46
Name86850,51
Name7001,44
Name30744,29
Name1357,12
Name75583,21
Name57222,6
Name35864,7
Name11747,39
Name62040,57
Name58992,58
Name98301,58
Name31656,60
Name5934,18
Name8395,8
Name68358,59
Name77071,52
Name4340,25
Name52714,50
Name43046,40
Name52343,50
Name61123,29
Name64938,44
Name38321,20
Name71267,43
Name85419,8
Name96923,18
Name43587,53
Name94112,27
Name71083,44
Name15118,41
Name55862,50
Name88601,16
Name6095,14
Name22989,47
Name91985,7
Name17267,54
Name37773,46
Name29560,14
Name44999,55
Name93438,4
Name80537,9
Name64106,1
Name50842,1
Name52262,9
Name67774,41
Name21182,32
Name20491,35
Name14293,39
Name67216,60
Name42775,17
Name99979,53
Name10459,20
Name38611,24
Name88759,45
Name94443,14
Name94433,14
Name86787,49
Name12796,14
Name74413,4
Name94665,13
Name84103,34
Name53771,32
Name49111,49
Name43275,15
Name55498,27
Name32269,37
Name90374,20
Name95486,60
Name40943,51
Name86257,48
Name64053,46
Name49204,27
Name44148,26
Name77295,12
Name11949,30
Name43078,31
Name88995,31
Name56633,36
Name38763,39
Name52108,55
Name91333,19
Name36770,51
Name57489,41
Name64364,58
Name16788,30
Name61360,2
Name96876,46
Name10032,27
Name44103,18
Name19269,6
Name63421,38
Name71123,7
Name28850,38
Name3292,19
Name30868,57
Name96738,54
Name72568,58
Name49609,15
Name1834,52
Name37926,13
Name95888,6
Name54216,40
Name18122,50
Name84004,29
Name76210,21
Name65693,45
Name51335,30
Name34578,28
Name90868,38
Name81138,11
Name58865,34
Name19065,8
Name97814,46
Name12571,10
Name37454,20
Name42100,29
Name14189,55
Name18652,9
Name57577,35
Name12048,6
Name82769,33
Name7129,52
Name30035,39
Name81999,12
Name33463,60
Name80636,53
Name61560,20
Name7702,15
Name77832,45
Name88320,18
Name11030,6
Name73931,26
Name888,2
Name14061,20
Name96202,55
Name17865,8
Name78025,10
Name69598,3
Name27235,52
Name74710,35
Name61921,40
Name81942,6
Name95594,8
Name88227,3
Name79848,19
Name60432,14
Name72044,46
Name16266,31
Name67090,2
Name46365,60
Name56856,34
Name50634,14
Name54182,19
Name25749,17
Name23667,43
Name9355,58
Name62565,26
Name16284,8
Name54114,50
Name81668,24
Name6113,13
Name86916,48
Name76434,8
Name89242,55
Name60112,18
Name51265,8
Name939,13
Name43318,45
Name38355,50
Name91551,8
Name17813,8
Name92110,42
Name34626,58
Name40659,52
Name25210,34
Name91879,2
Name43433,57
Name58704,29
Name45309,51
Name79803,56
Name29865,26
Name11745,56
Name1858,42
Name35775,28
Name51044,28
Name62329,59
Name71707,28
Name22992,6
Name63225,39
Name20846,13
Name90971,25
Name67786,14
Name63077,55
Name78599,27
Name5754,44
Name79230,39
Name80830,25
Name69089,17
Name58290,33
Name43396,15
Name80694,18
Name84176,6
Name74073,35
Name43572,41
Name56354,42
Name75948,9
Name4938,35
Name41823,54
Name13874,53
Name54873,21
Name41929,15
Name75606,29
Name33668,53
Name44674,25
Name94852,19
Name35343,12
Name57983,46
Name89824,54
Name61416,39
Name83164,33
Name32324,31
Name2808,10
Name46174,57
Name36320,3
Name28694,5
Name95982,37
Name4056,50
Name41635,53
Name87610,46
Name92848,19
Name6752,53
Name28323,52
Name71054,20
Name4815,27
Name46183,41
Name51799,39
Name71989,29
Name21926,51
Name33037,50
Name83244,9
Name61932,29
Name30668,54
Name15569,60
Name5149,36
Name38527,38
Name93560,48
Name66496,55
Name88480,54
Name29775,42
Name20328,52
Name23710,22
Name54315,32
Name47160,45
Name41117,54
Name94749,39
Name22400,30
Name51603,53
Name7686,33
Name25228,1
Name69782,53
Name91107,46
Name56477,31
Name72506,19
Name97217,24
Name19458,44
Name76907,54
Name12335,26
Name85573,7
Name85576,60
Name20784,18
Name21065,6
Name10741,3
Name87146,59
Name29447,47
Name92272,43
Name70068,49
Name9764,1
Name45199,36
Name38157,32
Name66244,1
Name4397,13
Name85878,58
Name92749,48
Name81982,17
Name57763,13
Name63574,20
Name47095,52
Name52356,60
Name9140,29
Name58665,57
Name58357,58
Name19196,20
Name38894,30
Name89930,49
Name52142,32
Name61874,1
Name1164,47
Name5926,59
Name62428,50
Name6537,23
Name51524,7
Name81482,47
Name78197,45
Name28565,31
Name98241,20
Name79757,20
Name40954,11
Name33853,43
Name64067,9
Name96532,29
Name76541,17
Name25001,25
Name56029,35
Name58795,14
Name82862,10
Name91348,43
Name83127,9
Name8413,39
Name22385,55
Name43645,20
Name94314,46
Name31025,37
Name66324,8
Name81726,56
Name84584,45
Name41396,15
Name55673,34
Name51909,47
Name12604,35
Name50778,43
Name35687,23
Name30815,25
Name85136,33
Name52500,12
Name88588,16
Name32999,43
Name1741,13
Name32877,58
Name46301,26
Name31958,40
Name22370,26
Name73745,6
Name25594,37
Name55687,46
Name77291,9
Name92456,19
Name8124,43
Name64182,47
Name629,8
Name32483,53
Name16414,34
Name46497,39
Name46944,51
Name71993,29
Name6438,8
Name78499,7
Name97,13
Name18122,40
Name49588,31
Name98575,32
Name92289,14
Name8575,2
Name33867,14
Name74310,58
Name83956,39
Name95812,32
Name20514,40
Name4102,24
Name94374,21
Name15242,51
Name95537,31
Name23698,27
Name40947,10
Name78416,7
Name53701,8
Name51311,39
Name61202,58
Name99097,1
Name54771,16
Name68502,58
Name84511,34
Name28885,51
Name95893,24
Name61083,4
Name188,50
Name63546,4
Name14127,13
Name34299,13
Name97117,57
Name34182,27
Name38188,40
Name80841,16
Name91367,48
Name26445,4
Name81302,39
Name70472,34
Name92364,12
Name66923,32
Name60367,26
Name53097,54
Name91938,28
Name17276,53
Name59714,23
Name40138,21
Name95397,38
Name82435,59
Name91990,35
Name74065,11
Name43469,49
Name74652,60
Name84073,29
Name56504,12
Name9151,4
Name10613,39
Name27691,51
Name92034,44
Name16581,11
Name7374,21
Name66922,51
Name44879,46
Name65624,40
Name9845,12
Name83708,13
Name66378,19
Name13616,45
Name23793,46
Name82376,40
Name77720,18
Name63452,41
Name50377,35
Name99612,16
Name78533,59
Name999,46
Name92904,58
Name39232,28
Name19349,13
Name64701,33
Name89431,14
Name7070,21
Name38959,8
Name34747,42
Name33755,44
Name93033,54
Name33953,29
Name56974,56
Name12840,50
Name2418,24
Name96146,15
Name97743,5
Name2968,26
Name2821,11
Name10703,19
Name15770,38
Name311,31
Name62916,26
Name95342,3
Name32736,19
Name41400,30
Name92004,40
Name89557,43
Name37278,33
Name56261,58
Name50842,57
Name8791,50
Name48850,58
Name50922,53
Name16038,46
Name46491,13
Name85836,29
Name20737,3
Name52933,4
Name36251,29
Name68774,48
Name12611,18
Name32000,4
Name94824,17
Name80068,26
Name74599,56
Name95319,30
Name65013,27
Name30241,25
Name40530,42
Name42713,13
Name61482,28
Name90279,43
Name40248,32
Name81404,17
Name26905,27
Name3044,58
Name97789,39
Name34885,12
Name55212,19
Name20289,28
Name41248,42
Name93994,60
Name59712,31
Name22671,41
Name56682,53
Name10914,16
Name16465,41
Name67320,24
Name96658,4
Name89367,38
Name31469,28
Name31344,37
Name18878,58
Name90580,48
Name30448,42
Name28982,43
Name46593,20
Name8212,2
Name8770,46
Name89105,49
Name66149,14
Name76902,2
Name77333,5
Name86435,25
Name6856,30
Name26549,60
Name85881,10
Name21056,25
Name38685,51
Name37236,1
Name57357,35
Name38305,39
Name2261,60
Name99232,38
Name89453,49
Name73326,51
Name80536,20
Name24379,10
Name46013,24
Name88319,9
Name60673,48
Name89364,3
Name50785,6
Name64291,28
Name83712,33
Name50066,45
Name92175,26
Name87520,7
Name45222,27
Name10958,18
Name6456,48
Name57527,25
Name38902,34
Name16648,1
Name74791,27
Name47219,23
Name66312,35
Name87503,35
Name19758,5
Name50868,14
Name61706,44
Name60618,4
Name68968,4
Name37744,41
Name8776,2
Name31555,17
Name417,17
Name54196,3
Name78104,21
Name86734,22
Name42164,28
Name97827,41
Name96063,11
Name45647,11
Name56745,11
Name36970,3
Name50089,1
Name30378,25
Name17937,43
Name3197,47
Name41130,55
Name40034,14
Name32776,50
Name85920,39
Name5500,7
Name34186,54
Name59190,10
Name17539,16
Name76977,12
Name1258,58
Name95359,45
Name44724,46
Name96572,27
Name87815,2
Name87642,13
Name5107,30
Name75978,59
Name88439,18
Name846,59
Name9432,27
Name52626,4
Name7280,37
Name71141,22
Name93080,50
Name76025,49
Name57827,51
Name63544,41
Name82598,48
Name60532,51
Name60491,45
Name22617,3
Name57801,7
Name49819,54
Name18813,5
Name86807,6
Name87617,17
Name80788,22
Name27769,30
Name90770,12
Name83981,21
Name20889,36
Name32375,36
Name57227,45
Name60150,27
Name67656,60
Name1225,21
Name72928,54
Name3504,30
Name17672,48
Name43918,33
Name21149,35
Name11959,1
Name19863,3
Name58693,29
Name53933,14
Name63306,19
Name78102,1
Name1769,57
Name4071,37
Name44866,44
Name84650,17
Name32478,55
Name806,37
